RUC,RazonSocial,Estado,Condicion,Tipo,Actividad_CIIU3_Principal,NroTrab,NroTrab_num,Departamento,Provincia,Distrito
20548362360,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE ARTICULOS DE HORMIGON CEMENTO Y YESO,88,88,LIMA,LIMA,VILLA EL SALVADOR
20551670105,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE METALES Y MINERALES METALICOS,88,88,LIMA,LIMA,MIRAFLORES
20552560711,,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,88,88,LIMA,LIMA,SAN ISIDRO
20553081280,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS DE PLASTICOS,88,88,LIMA,LIMA,ANCON
20563277387,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE MOTORES GENERADORES ELECTRICOS,88,88,LIMA,LIMA,MAGDALENA DEL MAR
20565431634,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,88,88,LIMA,LIMA,SAN ISIDRO
20565711670,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,FABRICACION DE MOTORES GENERADORES ELECTRICOS,88,88,LIMA,LIMA,LINCE
20600517270,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS,88,88,LIMA,LIMA,ATE
20601055415,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA DE VEHICULOS AUTOMOTORES,88,88,LIMA,LIMA,SURQUILLO
20601311608,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA PRIMARIA,88,88,CAJAMARCA,CAJAMARCA,CAJAMARCA
20601642035,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,GENERACION Y DISTRIBUCION DE ENERGIA ELECTRICA,88,88,LA LIBERTAD,TRUJILLO,TRUJILLO
20602372953,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PRODUCCION DE CARNE Y PRODUCTOS CARNICOS,88,88,LIMA,LIMA,VILLA EL SALVADOR
20603014074,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,88,88,LIMA,LIMA,LIMA
20603173156,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,88,88,LIMA,LIMA,LURIN
20605835229,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,EXTRACCION DE MINERAL METALIFEROS NO FERROSOS,88,88,AREQUIPA,AREQUIPA,AREQUIPA
20606800402,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ELABORACION DE ACEITE Y GRASAS,88,88,SAN MARTIN,TOCACHE,POLVORA
20607610143,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES INMOBILIARIAS,88,88,LIMA,LIMA,MIRAFLORES
20608104870,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,88,88,LIMA,LIMA,SANTIAGO DE SURCO
20608365185,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,88,88,LIMA,LIMA,ANCON
20609254620,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,88,88,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
20609609380,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,88,88,LIMA,LIMA,LIMA
20609869683,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,88,88,LIMA,LIMA,CARABAYLLO
20610573313,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,88,88,UCAYALI,CORONEL PORTILLO,YARINACOCHA
20610883835,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,88,88,SAN MARTIN,SAN MARTIN,TARAPOTO
20611384182,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,88,88,LIMA,LIMA,SAN LUIS
20612100510,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,88,88,LIMA,LIMA,SURQUILLO
20612306827,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES INMOBILIARIAS,88,88,LIMA,LIMA,SAN ISIDRO
20612772062,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,88,88,PIURA,SULLANA,SULLANA
20613500236,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,88,88,LIMA,LIMA,SANTIAGO DE SURCO
20100029741,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,87,87,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
20100036101,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE METALES Y MINERALES METALICOS,87,87,LIMA,LIMA,LIMA
20100154219,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA PARTES PIEZAS ACCESORIOS,87,87,LIMA,LIMA,SURQUILLO
20101275052,,ACTIVO,HABIDO,COOPERATIVAS SAIS CAPITAL SOCIAL,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,87,87,LIMA,LIMA,JESUS MARIA
20101284981,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES DE IMPRESION,87,87,LIMA,LIMA,SURQUILLO
20102022727,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES FINANCIERAS PLANES DE SEGUROS Y PENSIONES,87,87,LIMA,LIMA,SAN BORJA
20102125372,,ACTIVO,HABIDO,INSTITUCIONES RELIGIOSAS,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,87,87,LIMA,LIMA,SURQUILLO
20103030791,,ACTIVO,HABIDO,EMPRESA ESTATAL DE DERECHO PRIVADO,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,87,87,LIMA,LIMA,MIRAFLORES
20109464849,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OTRAS INDUSTRIAS MANUFACTURERAS NO CLASIFICADO PREVIAMENTE,87,87,LIMA,LIMA,ATE
20120599063,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,87,87,LIMA,LIMA,LURIGANCHO
20120862708,,ACTIVO,HABIDO,INSTITUCIONES RELIGIOSAS,ENSEÑANZA SECUNDARIA FORMACION GENERAL,87,87,AREQUIPA,AREQUIPA,AREQUIPA
20127745910,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,87,87,LIMA,LIMA,SURQUILLO
20147903490,,ACTIVO,HABIDO,UNIVERSIDADES CENTROS EDUCATIVOS Y CULTURALES,ENSEÑANZA PRIMARIA,87,87,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,LA PERLA
20160177013,,ACTIVO,HABIDO,UNIVERSIDADES CENTROS EDUCATIVOS Y CULTURALES,ENSEÑANZA SECUNDARIA FORMACION GENERAL,87,87,LIMA,LIMA,SANTIAGO DE SURCO
20175077023,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,87,87,LIMA,LIMA,MAGDALENA DEL MAR
20184022207,,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,87,87,ICA,PISCO,SAN ANDRES
20193681655,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALQUILER ENSERES DOMESTICOS NO CLASIFICADO PREVIAMENTE,87,87,LIMA,LIMA,SAN ISIDRO
20263368992,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,87,87,LIMA,LIMA,SAN ISIDRO
20269215624,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,TRANSPORTE DE CARGA POR CARRETERA,87,87,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20293658146,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,87,87,LIMA,LIMA,PUENTE PIEDRA
20349304903,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,87,87,LIMA,LIMA,LIMA
20349792193,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES DE IMPRESION,87,87,LIMA,LIMA,LURIN
20364000643,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,87,87,PUNO,SAN ROMAN,JULIACA
20411881203,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE COMBUSTIBLES,87,87,AREQUIPA,AREQUIPA,CERRO COLORADO
20453972977,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TELECOMUNICACIONES,87,87,AREQUIPA,AREQUIPA,AREQUIPA
20465722119,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,87,87,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,LA PERLA
20470531968,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,FABRICACION DE JABONES Y DETERGENTES,87,87,LIMA,LIMA,LIMA
20477936700,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE PRODUCTOS DE CERAMICA NO REFRACTARIA PARA USO ESTRUCTURAL,87,87,LIMA,LIMA,LA MOLINA
20480582561,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,87,87,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE
20481222649,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CRIA DE GANADO,87,87,LA LIBERTAD,TRUJILLO,MOCHE
20492017613,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,87,87,LIMA,LIMA,SURQUILLO
20492100863,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,87,87,LIMA,LIMA,CHORRILLOS
20492353648,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE METALES Y MINERALES METALICOS,87,87,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,BELLAVISTA
20492400662,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,87,87,LIMA,LIMA,SAN MARTIN DE PORRES
20501549801,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,87,87,LIMA,LIMA,MIRAFLORES
20504718027,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,87,87,LIMA,LIMA,LA MOLINA
20506436037,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,FABRICACION DE MOTORES GENERADORES ELECTRICOS,87,87,LIMA,LIMA,SAN BORJA
20507410791,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,87,87,LIMA,LIMA,SAN ISIDRO
20507852549,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,87,87,LIMA,LIMA,SAN BORJA
20508251247,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,87,87,LIMA,LIMA,VILLA EL SALVADOR
20509376078,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS,87,87,LIMA,LIMA,ATE
20513710381,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,87,87,LIMA,LIMA,LURIGANCHO
20516400472,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS,87,87,LIMA,LIMA,MIRAFLORES
20517160271,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTROS TIPOS DE INTERMEDIACION FINANCIERA,87,87,LIMA,LIMA,SAN ISIDRO
20519499275,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRENDAS DE VESTIR,87,87,LIMA,LIMA,SAN LUIS
20520694839,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE METALES Y MINERALES METALICOS,87,87,LIMA,LIMA,SAN ISIDRO
20526158360,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,OBTENCION Y DOTACION PERSONAL,87,87,PIURA,TALARA,PARIÑAS
20538094995,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE OTROS PRODUCTOS DE CAUCHO,87,87,LIMA,LIMA,LIMA
20541235150,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MENOR COMBUSTIBLES,87,87,LORETO,MAYNAS,IQUITOS
20543036961,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE MEDICOS Y ODONTOLOGO,87,87,LAMBAYEQUE,CHICLAYO,CHICLAYO
20546132880,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION PRODUCTOS DE PANADERIA,87,87,LIMA,LIMA,SURQUILLO
20548977585,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,87,87,LIMA,LIMA,LIMA
20551856381,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,87,87,LIMA,LIMA,SAN ISIDRO
20556128384,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS DE PLASTICOS,87,87,LIMA,LIMA,SANTIAGO DE SURCO
20560111372,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CRIA DE ANIMALES DOMESTICOS,87,87,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC
20565412257,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,87,87,LIMA,LIMA,VILLA EL SALVADOR
20566118867,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,87,87,AREQUIPA,AREQUIPA,AREQUIPA
20570576535,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,87,87,CAJAMARCA,JAEN,JAEN
20600047842,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS DE PLASTICOS,87,87,LIMA,LIMA,SAN JUAN DE MIRAFLORES
20600061659,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PLASTICOS Y DE CAUCHO,87,87,LIMA,LIMA,SANTA ANITA
20600770102,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OBTENCION Y DOTACION PERSONAL,87,87,LIMA,LIMA,SANTIAGO DE SURCO
20600948131,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSULTORES PROGRAMAS Y SUMINISTROS INFORMATICOS,87,87,LIMA,LIMA,SAN ISIDRO
20600975383,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,87,87,LA LIBERTAD,TRUJILLO,TRUJILLO
20601147450,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,87,87,LIMA,LIMA,SAN ISIDRO
20601400902,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,87,87,MOQUEGUA,ILO,ILO
20601937647,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ALMACENAMIENTO Y DEPOSITO,87,87,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20602410812,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,OTRAS ACTIVIDADES DE TRANSPORTES,87,87,CAJAMARCA,CAJAMARCA,CAJAMARCA
20603314531,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALMACENAMIENTO Y DEPOSITO,87,87,PIURA,PAITA,PAITA
20603389361,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE CALZADO,87,87,LIMA,LIMA,SANTIAGO DE SURCO
20604131708,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,87,87,LIMA,LIMA,SAN ISIDRO
20604791848,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,87,87,ANCASH,CASMA,CASMA
20604867046,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES INMOBILIARIAS,87,87,LIMA,LIMA,SAN ISIDRO
20605794816,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,OBTENCION Y DOTACION PERSONAL,87,87,LIMA,LIMA,SAN ISIDRO
20608288903,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,87,87,LIMA,LIMA,LIMA
20608551701,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OTROS TIPOS INTERMEDIACION MONETARIA,87,87,LIMA,LIMA,SAN ISIDRO
20609591278,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA DE ALMACENES DE ARTICULOS USADOS,87,87,LIMA,LIMA,LA VICTORIA
20610711775,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,87,87,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
20611143291,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,87,87,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CARMEN DE LA LEGUA REYNOSO
20611424486,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTROS TIPOS DE VENTA AL POR MENOR,87,87,JUNIN,HUANCAYO,HUANCAYO
20611772271,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,87,87,SAN MARTIN,SAN MARTIN,TARAPOTO
20612131008,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,87,87,PIURA,PIURA,CASTILLA
20612546909,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,87,87,LIMA,LIMA,CHORRILLOS
20612600831,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,CULTIVOS DE CEREALES,87,87,LAMBAYEQUE,CHICLAYO,TUMAN
20613715151,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DEPORTIVAS,87,87,LIMA,LIMA,SANTIAGO DE SURCO
20613835581,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,87,87,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
20614280451,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,87,87,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
20107481860,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,86,86,LIMA,LIMA,EL AGUSTINO
20115133285,,ACTIVO,HABIDO,COOPERATIVAS SAIS CAPITAL SOCIAL,EXTRACCION DE MINERAL METALIFEROS NO FERROSOS,86,86,PUNO,SAN ANTONIO DE PUTINA,ANANEA
20124666687,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,86,86,AREQUIPA,AREQUIPA,CAYMA
20178843282,,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,86,86,LA LIBERTAD,ASCOPE,RAZURI
20211683199,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CONSULTORES PROGRAMAS Y SUMINISTROS INFORMATICOS,86,86,LIMA,LIMA,SAN ISIDRO
20216249934,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,86,86,LIMA,LIMA,ATE
20262642608,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA EQUIPO DE USO DOMESTICO,86,86,LIMA,LIMA,SURQUILLO
20298149703,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PRODUCCION DE CARNE Y PRODUCTOS CARNICOS,86,86,LIMA,LIMA,LURIN
20302083666,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,86,86,LIMA,LIMA,SAN ISIDRO
20311643895,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,HOTELES CAMPAMENTOS Y OTROS,86,86,AREQUIPA,AREQUIPA,AREQUIPA
20409646060,,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,86,86,ICA,ICA,ICA
20409972021,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,86,86,ICA,NASCA,NASCA
20418710757,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE OTROS PRODUCTOS DE METAL NO CLASIFICADO PREVIAMENTE,86,86,LIMA,LIMA,LURIN
20430725441,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,86,86,LIMA,LIMA,SANTIAGO DE SURCO
20432280056,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES INMOBILIARIAS,86,86,LIMA,LIMA,SANTIAGO DE SURCO
20440461302,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,HOTELES CAMPAMENTOS Y OTROS,86,86,LA LIBERTAD,TRUJILLO,TRUJILLO
20450687066,,ACTIVO,HABIDO,ASOCIACION,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,86,86,CUSCO,CUSCO,SAN JERONIMO
20451691628,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSULTORES PROGRAMAS Y SUMINISTROS INFORMATICOS,86,86,LIMA,LIMA,SAN ISIDRO
20454736789,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,EXPLOTACION DE OTRAS MINAS Y CANTERAS NO INCLUIDAS ANTES,86,86,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
20481223378,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,86,86,LA LIBERTAD,PACASMAYO,PACASMAYO
20486091127,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,RESTAURANTES BARES Y CANTINAS,86,86,LIMA,LIMA,LA MOLINA
20493120752,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,SERVICIOS RELACIONADOS CON IMPRESION,86,86,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20498333347,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,86,86,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE
20502117549,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,86,86,LIMA,LIMA,MIRAFLORES
20502560221,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS CERAMICA REFACTARIA,86,86,LIMA,LIMA,PUENTE PIEDRA
